productId,userId,profileName,helpfulness,score,time,date,summary,text
B002QZ1RS6,A2HYHHCBZHDSL2,Mars,1/1,5.0,1302480000,2011-04-11 00:00:00,Love it!,"This workout is amazing. No matter how many times you've been through the videos, you will sweat. Its a bit hard on the knees, ankles and wrists, so steer clear if these are sensitive spots for you. I love doing it, the time commitment each day isn't too huge, but the payoff is awesome. I'm three weeks in and have already see results, the muscle definition that is starting to happen is very exciting. In two weeks I start the 1 hour sessions which will be even more insane."
B002QZ1RS6,A21BF6ARH83WLV,TK,0/0,4.0,1302480000,2011-04-11 00:00:00,Insanity,"Just started this program a few weeks ago and have started to see some improvement, not much weight loss yet though, but I have not followed the meal plan 100%.  I am anxious to get through the 60 days!"
B002QZ1RS6,A3BN6BFV4ORF41,"Fuge Fan ""Barb""",1/44,3.0,1302480000,2011-04-11 00:00:00,Shaun T Insanity,I bought this for the teenage child of a friend. She is using it to lose weight and work on her abs.
B002QZ1RS6,A29DVBU3CNG0ZA,HonestReviewer,0/2,4.0,1302566400,2011-04-12 00:00:00,Not for Begginers,"This is absolutely the hardest workout i have ever tried, if you are a begginer please don't buy this program, even the warmups leaved me sweating.<br /><br />I would recommend this product to people that have a good cardio but wan to make it better, if yo aren't athletic please don't try this workout it's VERY HARD"
B002QZ1RS6,A152Z40VLRMZ46,Merrill23,2/2,5.0,1302825600,2011-04-15 00:00:00,Nothing Like It,"Follow the directions, and you get in amazing shape for working out less than 39 minutes a day.  Couldn't be happier.  Way less painful/boring than the treadmill, way more effective & healthy.<br /><br />If you're more into looking good/bulking up, I'd go with P90X."
B002QZ1RS6,A2LEGPIM7FON5B,Deezy,7/10,3.0,1302825600,2011-04-15 00:00:00,Noisy!,"This is by far the BEST exercise plan I have ever can't across. The only problem is that I can't use it! If you live in a apartment building with annoying neighbors this is not for you. So much jumping, running and heavy foot moves that I can't use it cause my super knocks on my door every time. For this price, this thing should have came with a 5 inch thick exercise mat that will muffled the noise so my neighbors won't complain. Other than that, I only got to use it for three days and I could tell it was the real deal. The diet plan is pretty expensive to keep up with though."
B002QZ1RS6,A1U43SCP42I7LA,Jill,4/4,5.0,1303084800,2011-04-18 00:00:00,AMAZINGGG,"I used to run a few times a week and go to the gym, but I never really had the abs or tone that I wanted. I tried this DVD and within a week I could see results. Now I'm almost at 4 weeks and I love it. I can actually say I'm addicted to it. It has made me look completely different and Shaun T is an excellent motivator. DEFINITELY worth the money!!"
B002QZ1RS6,A2OYKRT75HURV6,Adama,3/3,5.0,1303084800,2011-04-18 00:00:00,kstv4821,"This is by far my favorite workout routine/system.  I have never encountered anything like it before.  The basic moves look very simple and the type of thing you could do without much exertion, but that is a misconception.  For those who claim the system does not work, I would question their diet and how intense they worked out.  The workout is intense, but ultimately you control the how hard you push through the intensity.<br /><br />Admittedly, there are two downsides to this workout.  First, there is a bunch of jumping so doing it in an apartment is tough.  Second, due to the intensity and moves, you may have some joint discomfort.  Personally, I have been able to work around both of these issues.  Regarding the apartment issue I have gone as far as to workout outside, or to move around some of the equipment at my apartment gym to make room (you don't need much but if you apartment is anything like mine, they cram a lot into a small space).  I have had some joint discomfort and have found it eased by two things:  first, the better my diet the less likely I am to have any discomfort; and second, when I hurt I am always able to identify a move that I am doing incorrectly.<br /><br />I know many people that have done P90X, including myself, and those who I have convinced to give Insanity a shot all agree that it is much more intense.  It is just intense in a different way."
B002QZ1RS6,A3ONZJ214ZT9KU,STost,6/7,5.0,1303257600,2011-04-20 00:00:00,Results don't lie--AS LONG AS YOUR UP FOR THE CHALLENGE!,"Before my review, I must state what by now should be obvious to you:  THIS IS NOT FOR BEGINNERS! If you are not already in good shape, click away, select a different program, and come back in a few months. Also, if you have knee or joint issues, this may not be for you--actually, it's not for you.<br /><br />Ok. Now that you are warned, a discussion on my results:<br /><br />I completed the program and followed the nutrition guide to the letter (remember:  80% nutrition, 20% exercise!). After the 63-day ordeal, I have dropped 2 pants sizes (I'm a size 30 for the first time since 8th grade), lost 17 pounds of pure fat, completely overhauled my cardio endurance, toned my muscles, learned how to eat right, and built a six-pack. When I started, I had no aspirations of building a rock-solid core. I thought genetics were fighting me and that getting a six-pack was a naive dream. However, here I am and I can't believe the mirror when I see my core. My girlfriend's reaction was amazing (we are long-distance and she hadn't seen me since I completed the first month), her only words were ""wow, I can't wait to wash my clothing on your abs.""  I still have that little stubborn pocket of belly fat, but I am very confident that a second round through will rip me even more. (for my second round, I am doing INSANITY every other day and mixing in the weight exercises from P90X to build muscle--this way I remain lean and fit and can gain muscle mass).<br /><br />The first month is essentially a conditioning month to help you gain endurance for the second month. Though I felt tighter, stronger, and looked great after completing the first month, it wasn't until the second month that I began to see pounds drop and a core pop out (really, out of nowhere!). You gain so much muscle during the first month (mainly in your butt and legs) that measuring your progress on a scale is USELESS! (so don't do it!).<br /><br />If you are worried about losing muscle mass don't be. Just make sure protein is a staple in every meal you consume and ensure that you consume the calories required by the formula in the nutrition guide. DELUXE Insanity includes an optional upper-body weight training DVD that will help you sustain and even gain glory muscles (biceps, shoulders, chest). I did it once or twice a week, usually during my ""off"" day or after the ""recovery"" workout. If you don't eat right and consume adequate calories, you WILL shrink!<br /><br />Shaun T is a great motivator and keeps you pumped up throughout the entire routine. Just do what he says and push yourself as hard as you can.<br /><br />Make sure you have adequate footwear and enough space to do the workout. I also recommend a plyo-mat (though good ones are a bit expensive), heart rate monitor, and taking joint support supplements.<br /><br />I am a third-year law student at an ivy league school--if I was able to squeeze one hour a day for INSANITY you can too!<br /><br />People who have given INSANITY bad reviews generally do so because they got pirated discs that didn't work or are not in good enough shape to get through the program."
B002QZ1RS6,A29M4HW976F42Q,gildy,2/2,5.0,1303257600,2011-04-20 00:00:00,Friggin Awesome,"No messing around here.  I thought I was in decent shape, but this really pushes you.  Love love love it!<br /><br />The only thing: if you live in an apartment without a sturdy/ solid floor, there's major potential to irritate anyone living below you.  If you can't do a tuck jump and land without the floor rattling (and then do it again about 80 times), you might want to consider how often you'll be able to get your workout in without disturbing anyone."
B002QZ1RS6,ABTUK9MOLJSLB,Rob J,0/0,5.0,1303257600,2011-04-20 00:00:00,Worth the money!,"I was in need of some motivation to help get me back into a good fitness culture and decided to purchase Insanity.  I absolutely fell in love with it.  It's less than an hour a day which fits easily into my schedule and it is incredibly challenging which drives me to push harder.  It is tough on the knees though.  If you are someone with a history of knee problems, this is not for you seeing as  There are some pretty high impact exercises.  I would definitely recommend this to anyone who is up for a challenge and has the drive to see things through to the end."
B002QZ1RS6,A2PRPR3DPRGZ0M,"Jasmine Baker ""Jaz B""",0/3,5.0,1303257600,2011-04-20 00:00:00,Starting Off....,I am on the nutrisystem diet and Im thinking about adding this to my workout routine. I go to the gym everyday for three or fours hours. Im looking to cutting back to just one or two hours and doing Insanity everyday. Will this diet work good with it?
B002QZ1RS6,A1Y5ADODW6ETO9,kmm82,0/3,5.0,1303257600,2011-04-20 00:00:00,great service,"Product arrived with in one week, had all parts included, and is in good working condition. Overall satisfaction with this transaction."
B002QZ1RS6,ACVF5LG7SRI6W,Halfway,0/3,3.0,1303344000,2011-04-21 00:00:00,Still Skeptical,"I'm halfway through the first week of the second phase and I have to say I'm still skeptical. I'm in my early 20s, 5'6"" and about 155, so I could definitely lose some weight and inches. I've always played sports but I was always the position who never did serious amounts of running or anything so I never considered myself to be in that great of shape. Before starting this program, I went to the gym between 3-5 times a week and just wanted to try something that would actually give me results.<br /><br />First, I have to say I eat pretty well overall, but if I want a piece of candy or chocolate or a cookie or something, I'm not going to deprive myself. There are some days where I'm way under my calorie intake and some days I go a little over, but it should all even out. I haven't been following a strict diet plan, and maybe that's the problem.<br /><br />I have now done 3 fit tests and have improved on all of them a lot. My endurance has definitely gotten better in terms of doing the Insanity work outs too and I don't have to take as many breaks. However, I wonder if the reason my fit test has improved is because I'm just becoming used to doing those specific exercises. I don't feel like I'm in any better shape than when I started, and I haven't lost any weight or a significant amount of inches off my waist which was what I really wanted. I'm going to finish the program- the second month is definitely harder, and I'm really hoping that I start seeing some changes."
B002QZ1RS6,A1LYORL5CMHH60,"Crys ""Blessedcrys""",16/18,5.0,1303430400,2011-04-22 00:00:00,AMAZINGLY INSANE!!!!!!,"My product came via UPS today and I decided to give it a trial run before I really start tomorrow. After the fit test and breathing like I'm running a marathon in the Sahara Desert, words can't explain how I feel right now. I'm an athletic female who is in very good shape but after the fit test I am now ready for bed. lol* My legs has a mind of it's own right now, but I'm going to stick with this workout. Even though the pain is unbearable; it's STILL a good pain. All my years in the gym and I've NEVER felt like this in such a short span of time. Yes it is challenging. Yes it is hard. And YES you're going to want to run down the street screaming like a banshee in the wind from the pain, but the final results will be worth every ounce of pain. Those of you who may shy away from this, DON'T! Don't be afraid of the unknown. What have you got to lose but weight. Just pace yourselves and REMEMBER ""Rome wasn't built in a day"" and the extra weight didn't appear in a day either. Have faith and believe in YOURSELVES and GOD and the rest is history! YOU CAN DO IT! I look forward to starting tomorrow. Good luck to you all and God bless!<br /><br />***UPDATE*** I MUST start off by saying how amazing this program is!!!! Since I've started (4/22/11) I'm noticing a difference in my physique. I don't own a scale so I'm going by the way my clothes fit and pictures. For those of you making excuses as to why you can't start, STOP making excuses and JUST DO IT! Before you say I have no time, too much to do, etc. I will give a quick run down of my schedule. I'm a FULL-TIME college student (on campus NOT online), I work FULL-TIME 7:30a-6:00p, I also go to school on Saturday from 8a-4p, I also take care of an ailing parent, as well as a young adult mentor. I still have to cook my meals (I don't eat out; my preference), clean, etc. I'm sure you get the drift. With all this going on I still make time for ME! I've stuck to it and I will continue to stick to it. This post is ESPECIALLY for women. I know sometimes it can get hard and it is, but would life really be worth living without the challenges to make us STRONGER?!? BELIEVE in YOURSELF! YOU can do ANY and EVERYTHING you put your mind to. Hang in there and God bless!"
B002QZ1RS6,A128TL59S3RCYR,Tiffany,1/1,4.0,1303689600,2011-04-25 00:00:00,total insanity,"This is the first beach body workout program that I have purchased and I am completely satisfied with it.  The program is everything that it promises.  Shawn T is a very motivating person and he pushes me to work harder and ""dig deeper"" every day.  I can see the difference in the mirror and on paper.  I expected to have better weight loss results, but instead I have lost inches, which is ok.  I rarely have to force myself to complete this workout and it feels like an accomplishment everyday."
B002QZ1RS6,A1B2DB06E13XNV,Jack,4/4,5.0,1303776000,2011-04-26 00:00:00,this is some crazy program,"Nothing bad to say about this DVD set. It will DEFINITELY get you result if you stick to it.  The program itself is fast paced and if you are moderately in shape, this will be a great fitness DVD.  However, if you are ex-smoker or current smoker trying to quit while doing the program, your success will not come smoothly; expect some pukage and awkward bodily function might present itself at times, for at least a week or 2.  Also this exercise program will need a space where you won't disturb anyone."
B002QZ1RS6,A3NTFK5W9NSLOO,ChrisMel30,2/3,5.0,1303776000,2011-04-26 00:00:00,Loving it!,"Insanity is amazing, point blank.  I'm an almost 40 yr old mom of 2 small boys (my youngest being 2 yrs old) and after countless hours of the gym, nothing was helping me regain my post baby body.  I still have that awful pooch middle and although I can cover it with clothes that's not working for me anymore.  I started Insanity a week ago and I am already seeing major changes in my body.  My arms are more cut, my waist is going in and the dreaded stomach is shrinking.  I haven't seen much movement in the scale yet but from reading previous reviews I'm thinking this will happen as the weeks progress as long as the eating plan is followed. I'm looking to lose about 15 lbs and I'm guessing this is possible this time around.  Can't wait to see what I look like by the end of June.<br />I also would say if you aren't in very good shape already, start with something a little less intense.  I own Turbo Fire too which is awesome but just not as intense as Insanity.  Of course I have to mention that Shaun T is very easy on the eyes which is an added bonus!"
B002QZ1RS6,A1YBJU6PHKC6UY,corey,5/5,5.0,1303862400,2011-04-27 00:00:00,REMINDS ME OF BASKETBALL PRACTICE,"This program will help you get lean, you will not bulk up at all, if you want to bulk up, you should do less of this program just to maintain weight, and hit the weights sometimes.  What customers dont get is that every program does not work for everyone, depends on what type of person you are.  Me, this program reminds me of basketball practice back when i was playing, so i dont mind working out to the video, and it also reminds me of training when i was in the fire academy.  Personally if anyone who is reading this does not have a sports background, something similiar to basketball, track and field, or any sport that requires alot of physical sacrifice i suggest to not buy it, because i see there are alot of people who complain about knee problems, if you do have knee problems buy a strap or leg extensions to strengthen your knees.  I love this program because i feel this program is a program i can do for the rest of my life.  Not only does it lean you out, it builds endurance and helps maintain a good heart rate.  I admit im 29, and after a few workouts with this program I was jumping higher in the gym.<br /><br />But it all depends on the individual, i hardly lift weights, i mostly do push ups pull ups and muscle ups, because my body responded to those workouts alot better than weight, thanks to p90x, I like to have a lean athletic look, but if you want to be a bodybuilder do not get this program, but if you want to feel like you are training for a sport or a competition by all means get the program, i dont follow the calendar, i normally cycle through the disc and pick out which one i want to do that day, i switch it up each week, some days i do my own thing, some days i work out to this program, but in all, this is the best cardio program beach body has ever came out with,<br /><br />Oh yeah I got the insanity asylum, and that program is a beast, you will really feel like you can go out and try out for a team lol, literally, maybe not NBA but definitely college or semi-pro.  Like I said not all programs work for everyone, but i will say this just try it, if you dont like it, you can return it, and get your refund.<br /><br />DO WHAT WORKS FOR YOU, I love push ups, pull ups, muscle ups, and I hate weights.  Some may hate push ups  pull ups but love weights.  But thats what motivates me doing what I love to do, you dont have to do every exercise in the book, pick exercises that you can picture yourself doing, and cant get enough of it, sometimes I do push ups to pass the time by or pull ups or chin ups. Because thats what I love doing.  But if you love weights, do it, you dont have to do what someone else does.  DO WHAT WORKS SPECIFICALLY FOR YOU."
B002QZ1RS6,A2RKO2ZFPLQXWX,michaudra2,0/0,5.0,1304035200,2011-04-29 00:00:00,Awesome Program!,"I've always been pretty fit and work out about 5, sometimes 6 times a week.  I would often run 6 or 7 miles a day, etc.  I was getting bored with my work outs so I decided to try Insanity and I couldn't be more pleased.  Just on the first day I was sweating harder than I have a VERY long time.  It's very fun and fast paced. The work outs go by very quickly.<br /><br />It is HARD and very intense.  As he says in the video, make sure to go at your own pace.  The instructor himself as well as a lot of the participants in the back ground have to take breaks a lot because its so intense.<br /><br />Like people have said, if you have bad knees this probably isn't for you.  I find my knees to be a bit sore from all of the jumping we do in the videos.<br /><br />I would definitely reccomend this to anyone who is looking to get in shape/looking to vary their work outs."
B002QZ1RS6,A2OOBQ5MP9PV5Y,L. Bjarke,4/4,5.0,1304208000,2011-05-01 00:00:00,Kick-Butt Workout!,"This workout will kick your butt, but is not totally undo-able. We've just finished our recovery week and today will be starting month two(we're a little scared). My husband lost a good 10 pounds that first 4 weeks and we've both seen a lot of changes to our bodies - we're slimmer, firmer, our clothes fit better. If you're close to your goal weight already, don't expect to lose weight, at least not right off the bat,  but do expect the changes I previously mentioned. We've been following the meal plan and it does take some getting used to. At first, eating 5 meals a day feels like you're eating ALL THE TIME, but eventually you get used it and you get hungry every 3 hours. The meal plan really brings into focus how important it is to watch portion control and count your calories. Keeping the meal journals allows you to stay accountable and stay focused on your nutrition. Like I said, the workouts will kick your butt, but I don't feel like they're undo-able; even the people in the video (including Shaun T) have to stop and rest. There's a lot of plyo so be prepared for it; my knees were getting a little sore after week 4 but the recovery week helped and I don't feel the soreness anymore. Most recently I had been doing Jillian Michaels's Banish Fat, Boost Metabolism workout and I felt really prepared for Insanity - you do some of the same exercises in both. So if you want to do Insanity but feel like you're not quite ready for it, I would recommend doing Banish Fat, Boost Metabolism first, then jumping into Insanity. Shaun T is an excellent motivator and if you listen to him he'll keep you going, and in the end, you'll feel and look great."
B002QZ1RS6,A167ABU99FT4OC,Jonathan Bennett,5/5,5.0,1304294400,2011-05-02 00:00:00,"If you need to take your fitness to a new level, this really works","As a former fat guy who never wants to return to that state and a current health and gym nut, I'm a veteran of various workout programs. I've tried several home workout DVD's in my life and without exception hated them all. Insanity changed all that and honestly changed my life.<br /><br />I was already in great shape when I started Insanity. I could run ten miles with ease, held my own in strength, and spent 90 minutes in the gym six days a week. I picked Insanity because I wanted to take my fitness to a whole new level and get the perfect definition and tone that had always eluded me. I expected very little. I was insanely wrong.<br /><br />When I first started doing Insanity, it kicked my butt, then for good measure kicked it some more. Insanity is interval training, which means doing short intervals of intense activity followed by a short break. It's very tough. These aren't the wimpy exercises you learned in gym class. They are intense resistance moves that have even the fitness models (and occasionally Shaun T, the developer and host) on the ground and sucking air.<br /><br />After the first couple of days, I could barely walk I was so sore, let alone squat down. However, I pushed through and the soreness went away. Each day of Insanity remained tough because the workouts exhaust the muscles, but they were always do-able. Regardless, you can always take a rest break and then get back to working out.<br /><br />Best of all, I began to see incredible results very quickly. I could see definition in new areas, including those elusive abs after a week. After two weeks, my wife saw me with my shirt off and told me it was the best she'd ever seen my body. And, keep in mind, I'd spent tons of time in the gym previously. My body is truly the most toned and fit it's ever been. For the first time in my life, I'm really ready for the beach.<br /><br />I must add, however, that I don't follow the Insanity ""plan."" My wife does and has also seen great results. I do Insanity and supplement it with running, hiking, sports, the gym, and sometimes, even more Insanity. My transformation has been so amazing that, yes, I sometimes rewind and re-do parts of the DVDs. I don't follow the nutrition plan either, but it looks solid. I just eat healthily and always get enough protein, especially after working out.<br /><br />I want to say it again: this program is tough; kick your butt, suck air on the floor type tough. I had to clean the rug near my TV because it has so much of my sweat and my wife's. If you're a beginner, this program isn't for you. The warning to consult your doctor isn't just a formality here. Insanity is geared for people of an intermediate to advanced fitness level.<br /><br />Finally, Insanity will work if you do it. It's hard as all get out and many will quit. But, if you stick it out, you'll see results. It would be impossible not to. I started out a huge skeptic, but am now an Insanity devotee. Now I can't wait to finish it up and move on to Asylum. Oh, and to hit the beach this summer."
B002QZ1RS6,A1CPJN2AR8EX3H,Philip Smith,4/5,5.0,1304294400,2011-05-02 00:00:00,Amazing results,This program can help you be in the best shape of your life.  I am at high school weight after being out 30 yrs.
B002QZ1RS6,A2GS0ISGQNGUPI,jtm3,11/11,4.0,1304294400,2011-05-02 00:00:00,The Insanity of INSANITY!!!,"I just finished the first 30 days of the 60 day work out, and thus far, I've been largely successful.  I was skeptical especially given most reviews, including those from the product owners themselves, basically stated this product was only for those already in decent shap.  Some even said that if you were signficantly overweight, which I am, DO NOT ATTEMPT, go with something much lighter.  But for some reason the product more than any others ""spoke"" to me as I read the reviews, descriptions, and even the infomercial.  So guess what... I Survived, and have already seen substancial results, I'm down 12 pounds, look leaner, and I feel better.  Everything I have read tells me Month 2 is going to be ridiculous, as the intensity increases even more (which I did not think was possible), so perhaps I should not count my chickens yet until I get into it, but as I have come this far, only a major injury is going to stop me!"
B002QZ1RS6,A3CGZ2UDH9BEL8,"Ashleigh Ann Hicks ""ash""",1/2,5.0,1304467200,2011-05-04 00:00:00,KICKS MY A#$!!,Sean T kicks my butt!  Love it and love the fact I can work out in my own house without anything but these dvds.
B002QZ1RS6,A1B0GU4YB8XFBQ,Kimberly,0/5,3.0,1304467200,2011-05-04 00:00:00,"Great Product, but delivered in poor condition","Product was advertised as ""Used - Like New,"" however, packaging was in poor condition.  Not all literature was included per the description.  The book containing the DVD's was in poor condition with several sections so damaged that they will not hold the DVD in place.  There seem to be a couple of DVD's missing, as well.  The workout that the Insanity provides is great. However, if I had known that I would be paying near full price for a product in very poor condition, I would have ordered it from another distributer.  In other words, I recommend Insanity, but not this particular distributer."
B002QZ1RS6,A202RI4GNEIMUZ,A A Ade,1/2,5.0,1304640000,2011-05-06 00:00:00,True workout without a gym!!!,"I almost did not purchase this item because of the negative reviews, but I was comfortable with ordering through amazon. I am grateful that my DVDs work, and I can follow at my onwn pace. Although I can be considered moderately active, I have seen the greatest improvements in my energy level since completing physical therapy for ACL reconstruction four years ago. Some of the exercises can be hard on the knee, but I watch the whole exercise session DVD before I participate. This allows me to keep track of where I need to modify performance. This is a great product."
B002QZ1RS6,A3J0UYZU6JGZG1,G. Fadie,2/3,4.0,1304726400,2011-05-07 00:00:00,Game Changer but not a Life Chnger,"Like some other reviewers I had done P90x and wanted something to keep me in shape while I took a break from it. This is an awesome program that works you to the point of exhaustion every time. After a couple weeks your aerobic base is through the roof you feel like your heart rate can stay in the zone for longer and longer. And your recovery time is shorter.<br /><br />But despite all its benefits I think it is only good for an interim workout to whip you into shape rather than something you can continue to use over and over again. It's very intense and it doesn't let up and I just wonder if anyone could keep that kind of routine up over an extended period of time.<br /><br />By comparison, P90x is more of a long term life changer. It is methodical and evenly paced. You work muscles which burn fat and you work at a pace that keeps your heart rate and breathing up. With Insanity you're constantly sucking air like you've just sprinted a mile. It's as much mental as physical because you have to constantly make yourself keep going. The difference between the two programs is like the parable of the father and son bull looking over the herd of cows in the valley below them. The son says to the father ""Hey dad, let's run down there and f*** one of those cows!"" And the dad says ""No son, let's walk down...and f*** 'em all.""<br /><br />That being said, Insanity has improved me in many ways that makes P90x better. It helped my balance, stretching, endurance (of course) and my ""attack"" (if that makes sense). For example in P90x warm ups I know to lift my knees better and why it's important to do that.<br /><br />So my recommendation is to buy this program but don't think of it as the end all be all of workouts. It is an excellent compliment to P90x or any other weight training program. And you will learn a lot about warming up, stretching, balance, endurance and yourself."
B002QZ1RS6,APNEF8OWI7SOW,Anonymous,1/2,5.0,1304899200,2011-05-09 00:00:00,Great workout,"I'm 19<br />5'7""<br />145 lbs<br /><br />I haven't always been in great shape but I have been for the past few years due to joining the Marine Corps. I lifted weights for a while to bulk and was looking for something to cut. This workout is great and I highly recommend it to people looking for a challenge. The workout is intense but I wouldn't recommend it for beginners or individuals with bad joints or back problems. The routine is fast-paced, challenging, and exhausting!<br /><br />Good Luck,<br />Semper Fi"
B002QZ1RS6,A4T7UA7WTIZF8,Happy Buyer!!!,1/2,5.0,1304899200,2011-05-09 00:00:00,THANKS!!!,"Thank You so much!!!<br />You saved me a lot of money!!<br />Even though I bought it used, it looked like new!!!<br />Thank you Amazon!!!"
B002QZ1RS6,A13MCQG6PEK4RD,Namjahn,2/4,5.0,1304899200,2011-05-09 00:00:00,Best $120 spent. Getting back to my old self.,"I have always been very active. Athletic but not an athlete. Typical surf, skate, run, etc. I'm a smaller build at 5'5"" 135lbs. I always ran a 9:30 mile and half and always took it for granted until I got stationed here in Montana. It's below freezing here 9 months of the year and it is extremely hard to stay motivated. The only thing I really do is some hiking and snowboarding, both of which do nothing for my cardio. I just turned 25 and my last fit test I couldn't break 11 minutes on my mile and a half. Ridiculous, never in a million years would I have thought I would get so out of shape. Albeit I did break my femur in a snowboarding accident which took me out of commission for a few months. But it definitely put me into a sedentary lifestyle.<br /><br />Insanity is a lot like TimeLife. TimeLife is nothing groundbreaking, they simply collect a bunch of your favorite songs and put it into one collection. Insanity is a lot like that. None of the workouts are really new to me, but Shaun T puts them together in a way that is fun and effective. It has been a great motivator. Essentially, if you do any form of exercise at the level Shaun T pushes for 60 days you will get results. I have never eaten healthy but have strictly followed their diet advice and it does make all the difference. I do my own recipes based on their recommended ingredients. Minus cottage cheese. Can't stand it.<br /><br />I have to say my leg strength, core and stamina are the things I have seen the most significant improvement in.<br /><br />I'm naturally pretty lazy and have never liked going to the gym, especially when there's always a foot of snow outside. This literally is the best way to get in shape without purchasing anything but the DVDs. And maybe a heart monitor.<br /><br />Overall, a very practical and effective workout program."
B002QZ1RS6,A35VY1PRC636HH,Eddie Alvarez,0/0,5.0,1304985600,2011-05-10 00:00:00,Crazy workouts BUT effective!!!,"Insanity is the word for this home workout program!!Get ready to be sore But it's very effective,just go at your own pace in the beginning and little by little you'll gain strengh and stamina. Very addictive once you have the groove of it. Grab this IF you want to scorch the FAT AWAY. Eat clean as possible and you will look good by the end!!! Highly recommend this ONLY for the one who IS SERIOUS ABOUT CHANGING THE THEIR HEALTH!!!! Grab this!!!!"
B002QZ1RS6,A1FE35JDYTJP5N,Joe Crump,0/1,5.0,1304985600,2011-05-10 00:00:00,Possibly the best purchase I've made,"The infomercial really grabbed me. After researching to verify it was legit, I purchased this through Amazon. I even used the 1-day shipping since I was anxious to get started. The fit-test demonstrated coldly that I was out of shape. But even after only a week, I could start telling some results.<br /><br />In fact, I don't see how it's possible NOT to see results with this program if you follow it.<br /><br />Tips:<br />- Buy a heart rate monitor, you'll learn quickly you need it and Shaun T will keep telling you to check your heart rate. You want to make sure it's not too high.<br />- Figure out your pace, which most likely is not the same as the cast. If you can keep a high heart rate (high but safe) and make it to the breaks, then you are doing great. 180 heart-rate is a reasonable cut-off point.<br />- Don't be afraid to pause. Shaun T reminds you in some DVDs this is interval training so 'make sure you recovery' before continuing so you are giving intensity.<br />- Buy a food scale so you're measuring accurate portions<br />- Do a 5-meal rehearsal day before starting if you're not used to eating 5 times a day. You need to plan out in advance what you'll be eating and how you'll manage that."
B002QZ1RS6,A39QL4JLWMYXXB,Explorer7,3/3,4.0,1305072000,2011-05-11 00:00:00,Insanity is Insane!,I'm pleased with the product. I was eager to start but I took time to read the materials first; they were simple and easy to understand. The TV commericals are a true depiction of the program. Now I'm in week 4. It's hard but Shaun T keeps you motivated throughout the routine. I sweat a lot and I feel great after each session!
B002QZ1RS6,A1HJ54YAHEU90Y,HunnyJ,2/2,5.0,1305072000,2011-05-11 00:00:00,Works if you stick with it and eat sensibly,"So, as with all workout videos, I was skeptical - and after reading all the reviews, I was still skeptical.  I have a 1-year-old and was anxious to lose the extra baby weight (about 10 pounds) and get back into pre-preg shape (I am relatively athletic and hadn't felt so in like 2 years).  My husband and I started the program and signed up for myfitnesspal for the 'diet' portion (downloaded to our iphone/itouch) ... we have 2 days left of the program and I am thrilled/sad ... thrilled to see the results (back to pre-preg weight and toned! was 5'9"" 151lbs now 140lbs ... hubby 6'1"" 187lbs down from 218lbs)and sad that it is over - though I think we may start it again to see if it is any easier ... so it works and we can see the results in our before/after pictures and in our general level of fitness. We set up our basement with a tv and floormat and a pack-and-play for the days when we couldn't get up early enough to fit in the workout before the baby got up. I think eating the right calorie count is important ... we didn't really follow the diet plan with this video but def. changed our eating habits to be healthier. As far as knee pain (several others comment on this) - when we first started I def. felt pain in my knees and was suprised since i have played soccer since forever and never had issues ... but i was weraring running sneakers while working out and found out through some research that it could be my footwear bothering my knees ... I got a pair of crosstrainers after week one and tahdah! no more knee pain ... just go for it!"
B002QZ1RS6,A25SL7IOQPI5V4,John Mottola,3/4,4.0,1305072000,2011-05-11 00:00:00,oh my god!,"i just got mine in the mail today and couldn't wait to get started. i just now completed the fit test and let me say that everything i read is true. i haven't even started the actual workouts yet and i'm drenched and exhausted from only 30 minutes of work! and i am by no means out of shape. i'm 35, and i've been exercising for 15 years. i've done every kind of cardio you can think of: step, slide, boot camp, kickboxing, circuit, spin, yoga, you name it. if the fit test was hard, i can't imagine how difficult the actual workouts are going to be, but i am up for the challenge and i will definitely report back my results."
