productId,userId,profileName,helpfulness,score,time,date,summary,text
B002QZ1RS6,A3OZZ399JQ80WG,Ernie,3/3,4.0,1332028800,2012-03-18 00:00:00,great workout routine,"I am 54 years old and am relatively athletic -- lots of backpacking, hiking, recreational downhill skiing (I love the bumps), snow-shoeing, mountain biking, and lots of walking. In the past several years my work has required much more travel and long airplane rides and restaurants have taken their toll -- I've added about 15 extra pounds that I really want to shed. I just started the Insanity workout a week ago and so far I am very pleased with it. It seems to be relatively gentle on my aging knees, but is really making me work up a sweat and my heart rate goes to my max safe range for most of the workout.<br /><br />I have tried multiple workout routines (my son purchased the P90x and I have a few of the biggest loser routines). These are either to hard on my body or not challenging enough.  The P90x also requires a bit longer of a workout than I am willing to do everyday. One thing about the Insanity workout that I like is that it takes about an hour from the time I get home from work, change my clothes, and am done with the workout. This is much more manageable from a time standpoint.<br /><br />The only reason I didn't give it 5 stars is that I am only a week into this ... but I expect that in a couple of months I will try to come back to update my rating."
B002QZ1RS6,AN33K975W6742,Bluedragon,3/3,5.0,1332201600,2012-03-20 00:00:00,Buy it,"It kicked me so bad but I love it. I love challenge! After 2 weeks of working out, it gives me enough strength and energy. If you have weak knees, it might takes a little bit longer to get used to it. I love it!"
B002QZ1RS6,A1AKIQUNTJDEA0,Exercise Girl,3/3,5.0,1332201600,2012-03-20 00:00:00,Insane in the Membrane,"Got the Insanity DVD's and from the moment I put them in I felt like a million bucks--don't get me wrong...it kicked my butt-but it tightened it as well.<br />Shaun-T is very motivating and is a great instructor for these videos.<br />Love the fact that the warm-ups and stretches are the same each CD-and then the workout based on the day is different.  It never gets old. Love, love, love it-<br />I don't follow the diet plan and don't follow the workout as on the calendar and I still can tell a difference. My thighs have definitely toned and tightened, but mostly my cardio has seen a great increase.<br />Did the P90X prior to this, was great as well, however my husband needs the weights the same time I do, so it didn't work out well.  Both products are true to their word--get off the couch and get moving....."
B002QZ1RS6,A324X7RVDAV3FT,J. Au,2/2,4.0,1332201600,2012-03-20 00:00:00,Just as the title of the program...  Its what it is.,"Although I own this awhile back and been using it for almost 2 years.  Its just as the title.  Insanity is correct.  I recall the days of nauseating moments as I wasn't use to all the sudden transitions and now this is considered mild compare to the more recent ones as I've seen that they're more intense and you hardly have breaks in that.<br /><br />You'll see and feel the results.  For the first full month if you haven't done it yet, will be the most intense and you'll have moments of dizziness, feeling like throwing up.  P90X is more of a warm up to me than this.<br /><br />That's how intense, but, once you get use to it. it won't be a problem.  I wouldn't recommend it for people with back problems or people with shortness of breath.  I know that's common sense, but, seriously, this is quite intense.<br /><br />My body is toned from my back, chest, abs, legs, and buttocks.  Although not required, but, makes my hikes more easier especially the strenuous ones. This is a great way to lose weight and fine tune your body before or during the times you're bulking up to be more lean.<br /><br />Results are good but, its not for everyone.  If this isn't your own, luckily, there are many other different workout programs other than this and P90X.  Choose what is best for you."
B002QZ1RS6,A165AB9K6TLKYG,DAZ,20/20,5.0,1332201600,2012-03-20 00:00:00,Great workout to get in shape,"I first want to say that this is a great workout to get you in shape and get you to lose some of that excess weight.  I read many of the negative reviews before I bought it and it did worry me.  I should never have worried.  I am 40 and have 2 torn ligaments in my knee.  People had said this workout is no good with people with bad knees.  Well you just have to adapt.  Rather than do jump squats I just do regular squats, if an exercise hurts my knee I just do a different one.  No big deal.  People also said that they were athletes and this was too tough for them.  My wife weighs 100# and is not an athlete and she makes it through the workouts just fine.  When you are tired, you take a break, Shaun T says that, rest when you need it.  As you get further along you will find you are taking less breaks and doing more of what you are seeing on the screen.<br /><br />I have found this to be a great workout DVD.  I know one person who lost 60 pounds.  One of my good friends is a former college athlete and he lost 17 pounds in the first month and he wasn't that overweight!  People also say this doesn't build up muscle and they are disappointed.  This is to get you in shaper, rip you up, help you lose weight and make you look good. If you want to pack on muscles you supplement this workout series by going to the gym and lifting weights.  Pretty simple.<br /><br />Not sure if this review will help you at all, I just wanted to let you know my thoughts as someone else who read the negative reviews and was concerned but I never should have been"
B002QZ1RS6,A3UMJV1J3ICR35,"Luis F. Tamayo ""Luis tamayo""",1/1,5.0,1332288000,2012-03-21 00:00:00,Satisfied!,"About a year ago, I tore my ACL in my right knee, so I decided to have my ACL surgically repaired. After surgery, I was not able to walk for a month, so I was just in bed waiting to recover. While I was recovering, I ate fast food constantly. That paid a toll on my body because I had gained almost Five pounds in just one month. Eight months later after surgey I went back normal activity. I weighed myself, and the scale read 240 lbs, that was a huge shocker. I had gained 20 lbs in eight months. I saw the infomercial for insanity, but I used the same excuse over and over, that I was going to re-injure my jnee. That posibility existed even if I did not workout. I decided to go ahead and buy p90x. I did the program for about one month, and was not happy with my reults because p90x mainly focuses on building muscle. I did want to build muscle immidiatly, but I wanted to burn the fat off first. I fianlly spoke to one of my friends who was doing insanity, and he convinced me to start the program. In order to protect my knee, the docotr recomended I wear a knee sleeve. So, I began insanity, and boy did it kick my ass. At the begenning, I took multiple brakes during the warm up. I was not even able to run a mile. I am currently on my second month, and weigh 219 lbs, I lost 16 lbs in just the first month. I did lose five pounds with p90x in one month. I wish I had began insanity instead of  p90x. Everyday I just can't wait to go back at it."
B002QZ1RS6,A187CWUUOH1DZ8,glen,2/3,5.0,1332288000,2012-03-21 00:00:00,hardcore,This was kind of funny. I watched the first DVD the day before making fun of the people cause they were acting like the were dying. So the next day I started and I was laying on the floor sweating like crazy feeling like I was going to throw up. Its is a lot harder then I thought and I'm in good shape. This is a gray workout keeps you want to move and keep doing it even though you are dripping . If I were you get this and just follow the program and you will feel and see results. Next time I will try the p90x and see if it is as good as this. And them maybe to the two together. This will definitely give you all the cardio you need. I think if you are feel about getting into better shape get this product sooner rather then later.
B002QZ1RS6,ATBS23G3SV5GB,dstargg,2/2,5.0,1332374400,2012-03-22 00:00:00,One of my favorite workouts!,"I have been going to the gym for a long time but lately have been suffering from the plateau effect. I just keep doing the same workouts and it was not pushing me hard enough. I am a fit guy but needed an extra push to get nicer abs. Well insanity has kicked my butt and given me results in just a few weeks that i have not been able to achieve in the last few months of hitting a gym. One of my good friends was actually in the infomercial for ""Hip Hop Abs"" and they are always raving about Shaun T because they worked with him on the shoot. Well that motivated me to try Insanity because it looked a lot more challenging than Hip Hop Abs which looked a little more aimed at women. Well after a few weeks I will say that this is not a program I would recommend for someone who does not already exercise. I am drenched and sore every day after this workout. I still have not been able to make it through a day without taking a break or collapsing on the floor in a puddle of sweat. I have to say Shaun T is very motivating and I never thought I would get into a DVD workout in my own home. Not anymore. I can see using this after my sixty days is up to continue to kick my butt. As Shaun T says in the workout ""Why do I do this to myself? OH YEA, to look good!"". This is a must have for people that are already active to push them over the edge. I really believe at the end of sixty days I will have the abs I have been wanting. Im almost to day 30 now and starting to see them more and more. Thank you Shaun T for changing my routine. You are truly deserving of your success."
B002QZ1RS6,AS3FBX0YV5ACW,Kat Dain,2/2,5.0,1332460800,2012-03-23 00:00:00,Butt kicking workout for those who want to be challenged!,"I have done this workout many times through, and it never gets ""easy"" - best program I have ever done.  I love the fact that I get a great workout in an hour or less and be  dripping in sweat.  Having completed P90x & Asylum, I always seem to go back to Insanity.  The core work is present in so many of the moves that it makes it easy to tighten up the middle.  A hybrid of Insanity + running is a great balance."
B002QZ1RS6,A12U96R4S2R4QJ,Laura,2/2,5.0,1332547200,2012-03-24 00:00:00,Really is Insane!,"If you're looking for a challenging workout that will take your cardio to the next level this workout will do the trick.  I already consider myself in pretty good shape, but I am on my second week and I still need to take breaks during the workout.  The package comes with a description of the program, a calendar to track your progress and all the CDs.  This workout uses no weights and the workouts are under an hour."
B002QZ1RS6,A189BCLUUMSM7E,awakeneddragon,5/11,3.0,1332633600,2012-03-25 00:00:00,By brother bought in and asked me to check it out,"Why did my brother want my opinion? I'm a fitness professional from the clinical side of things (working with people coming out of heart surgury or with osteoperosis, etc), but I've also worked with the military and private gyms. I've seen plenty of fitness fads. Insanity has some interesting differences, and is a good fad to add to the fitness library.<br /><br />First, people are self-paced and perform an exercise within a certain time limit. After a series of exercises is completed, the series is repeated. I rather like that, especially as someone that leads exercises as it helps to simplify things. Not so fit? Well, you'll have fewer reps. More fit? You might over do it, and that perhaps might be the danger so if you're leading this kind of exercise, then make sure to stress form and such to keep THOSE people safe, too. This aspect of the timing is NOT, however, stressed in the program. In fact, typically (and especially in the more advanced workouts), everyone must ""keep up"". I think an opportunity was missed here, but Insanity it targetting ""hard core"" people, or people that want to be, or even people that think they are.<br /><br />Second, having seen plenty of DVD sets for exercises, I think the progression of these is quite good. You get a lot of disks and a lot of workouts, so that might make a difference. Still, I do NOT see a complete beginner who has lived as a couch potato reaching the most advanced disks any time soon. The workout doesn't promice that, and I think if you take each level at the 60 days, then you're well on your way to doing the body good. Basically, this workout has something for all levels. This is actually one of the best reasons to own the set, though I raise my eyebrows at the price tag, especially since most people that get this set will NOT be able to perform more than half of it.<br /><br />Still, I do have some problems with Insanity.<br /><br />First, terminology: I see plyometric being bandied about a lot when talking about this workout. While some of the more advanced routines DO have some more strictly plyometric-type movements, plyometrics is not something that CAN really be applied to a AEROBIC workout. That's not their purpose. What's actually happening here is ballistics, which I find fascinating as I STILL run into people that complain about jumping jacks (and in the same conversation clamour for THIS workout).<br /><br />Second is just my usual nitpicking about exercise fad videos, really. Our host has lots of energy, but suffers what most new exercise leaders do in their first DVDs--their encouraging remarks and pseudo-science talks are really quite horrid (I'd say that nearly every fitness release has this). It's nothing horribly painful, but as a fitness professional I catch it, and wince, and discover wonder again as no one LATCHES onto the misinformation and sues the fitness person. But the disclaimer saves all, I suppose.<br /><br />As I say, however, Insanity is a decent set to own. I give it 3 stars, relegating it to a nice change of pace to a video exercise library. It DOES include a lot of high impact (literally, now) ballistic exercises, which I like (I find myself laughing when people seem to attribute the INVENTION of these exercises to our host, but he has put them together in a slick package). I might have given this 4 stars, but the talk is a real killer for me and I've SEEN all of this before--I blame the day job.<br /><br />Ultimately, I'd buy this for my professional library to meet popular demand, but not my personal one. Get this if you train people that are ALREADY very fit because it does have nice variety. Watch this and take notes if you are a fitness professional becuase there ARE some nifty things going on here, namely the arrangement of the exercise routines and the use of time. Everyone else? I recommend borrowing your friend's first.<br /><br />My exact words to my brother: ""It's ok. I like the timing."" He and his fiance were devistated, but I applauded the purchase as apart of their over-all desire to get/stay in shape. I wouldn't be doing my job if I turned people OFF of exercise!"
B002QZ1RS6,A25UD5NC0QE8R3,lina,0/4,5.0,1332633600,2012-03-25 00:00:00,Love it,I love the insanity workout you won't see results in 60 days I think you got to give it time before you can see results
B002QZ1RS6,A1A9EUSPWA3XTW,Michmonkey,3/3,4.0,1332892800,2012-03-28 00:00:00,Avoid like the plague if you have bad knees,"This is a fabulous workout. I want to participate so badly but holy catfish - it KILLS my knees. I saw the infomercial and knew darn well it would hurt but I had no idea there were no modifications offered, jumping/plyo is a huge part of every workout including the warmups, and he flies so quickly you don't have time to think about what else you could be doing. For the first week I just ended up doing mini squats and lightly jogging in place for most of the knee killing moves and my HR monitor still says I'm burning close to 350 calories. I have an exercise degree and am capable of modifying these myself from here forward but beware, they aren't kidding when they say you shouldn't do Insanity if you have joint problems."
B002QZ1RS6,AJ22KCCXCYVLZ,Joe,2/2,5.0,1332979200,2012-03-29 00:00:00,"A Great Get in, Get fit, Get out workout for anyone",Is an intense cardio workout that keeps your mind so focused on jumping form exercise to exercise that you don't have time to realize how hard you are working. The first months dvds range from 40-45 mins that with new workouts add with a time of about  1 hour by the second month All the exercises are explained very well and the panning camera offers tons of visual examples. Comes with a neat little diet book with tons of great recipes and info as well as some good fitness tracking sheets. Defiantly the best shape I have been after my ACL surgery.
B002QZ1RS6,A8HAIHX67IE5I,GDV,3/3,5.0,1333065600,2012-03-30 00:00:00,Sooo much better than a gym membership,"I am currently in the 3rd week of Insanity. My husband and I bought this DVD to work out together since we have such different work schedules that finding time to go to the gym together was impossible (our gym is a 30 minute drive away, too, so you need two hours just to get in a one-hour workout there). However, we can easily find 40 minutes in a day to work out in our living room. I wasn't overweight before I started the program--I was on the lower end of my BMI. However, since I was only getting in about one short run and two pilates workouts a week, I wasn't super toned or really in killer shape either. I would rate my fitness before Insanity as 6.5-6.75/10.00. In only 3 weeks of Insanity, I think I can rate myself as a 7.5/10. That's a pretty big difference for only 3 weeks!<br /><br />What I love most about these workouts, besides getting such a good workout in only 40 minutes, is that you use your own body weight for resistance. No extra weights or kettle bells necessary. As a petite female, huge muscles aren't really my goal. I want to be toned and be able to do a fair amount of pushups, but I'm not going to lift 100 pound weights to get there. I have not experienced any injuries thus far or actually much soreness at all. (I think it's because you work out 6 days a week, so your muscles don't have time to really get tight; a good thing, in my opinion). But I do recommend getting some good shoes, since a lot of the moves are hard on your ankles and knees. I've done several at-home workout programs before, but this is the first time I can remember having to lie on the floor after the workout because I'm soooo tired! I also love that the workouts are so different and have lots of variety. Much better than running on a treadmill. In short, I recommend this program if you're on a tight schedule and have trouble making it to the gym during the week. (I actually canceled my gym membership after just the 2nd day of Insanity.) It's also a great way to kickstart getting back in shape after slacking for awhile. Definitely worth the money."
B002QZ1RS6,A3HSYLXBQWCGBE,"Donald R. Harris ""Profound""",0/6,3.0,1333152000,2012-03-31 00:00:00,Followup to Insanity Videos,"I have no problem with the product, the initial product I received was defective.  I returned the defective product, and was given a replacement.  I was not happy with the lenght of time it took to get the replacement."
B002QZ1RS6,A3K95Y859UD3A6,Jlynn,1/1,5.0,1333238400,2012-04-01 00:00:00,It is insane!,Love this workout!  It really is insane but a good insane. My husband and I love working out with it together. You will see results after just a few days. We have both lost weight and toned up areas.  It's a great workout and we would highly recommend it to all! Good luck!
B002QZ1RS6,A2ROFFPV82GXCG,Roghan,0/0,5.0,1333238400,2012-04-01 00:00:00,"Amazing, but really hard!","I received this item on time. It's a really hard workout! I only did it for two weeks because I'm a full-time student and I didn't have enough time to rest and study. See your doctor before doing this workout, it's extremely hard!"
B002QZ1RS6,A20MEUG10VYOZZ,momof 2,6/6,5.0,1333411200,2012-04-03 00:00:00,momof2,"Like most mom's I am struggling with losing the last 15 lbs of pregnancy weight and have fought to lose this for the last 2 years (my youngest is turning 2 in a week).  I love swimming but couldn't fit it in my schedule with working full time and 2 active young kids. Tried P90X but had trouble following all the workouts and didn't really like Tony Horton's comedy embedded in the workout. Then I turned to my home gym (elliptical, bench, free weights, and stationary bike) but saw myself losing interest in creating my own routine(s) and was not seeing the results I wanted in those pregnancy areas (legs, butt and stomach - I should say that I have had 2 c-sections).<br /><br />I broke down and decided to try something new where I did not have to think about what routine to do as well as something that fit into my time crunched day.  The Insanity workouts have been great for me.  I am a week in and am following all the nutritional aspects in addition to working out.  I never thought I would say this nor would I believe it but I am ALREADY starting to see results.  I do have bad knees but have not had any problems as Shawn T is very good at telling you how to make sure your form is correct.  His directions are clear and concise.  He is also motivating and makes you want to push through it.<br /><br />One thing I would recommend is doing this on a surface that has some give. You will be doing a lot of jumping and lateral movements.  I initially started doing it on a concrete surface but have since purchased gym quality tiles from Amazon to create the space and comfort I need.<br /><br />I will update as I make it through the Insanity experience.<br /><br />UPDATE:<br />All most done with the first month of the Insanity workout and I did not take a day off or deviate from the scheduled work out plan.  The results are astonishing to say the least.  My thighs are getting thinner and am losing the tummy weight from my last pregnancy and c-section.  I can actually see my upper abdominals and am getting the definition from my obliques. The best part is how strong my body feels.  Every workout is a new way to push myself to ""dig deeper"" and I feel like Shawn T is my own personal trainer - not some condesending trainer making jokes like Tony Horton.  I can't wait to do the recovery week and then move on to the Max workouts - honestly I am a little nervous about that.<br /><br />I workout at 5:00 in the morning and would recommend warming up for 10 minutes prior to doing the warm up in the dvd."
B002QZ1RS6,AEIQE4BQMK119,"march pisces ""lovin' life""",0/0,5.0,1333584000,2012-04-05 00:00:00,looove this program!!!,"i absolutely love this program!!! i started with p90x (love that too), but was getting a little bored and wanted something with more cardio. i hit the jackpot with insanity. i've only had it a couple days and i'm in love. my first day was a little rough b/c the warm up takes you from 0 to 60 in no time flat and being a person who deals with asthma that's a bit much. i fixed that problem by doing my own little warm up to get my lungs ready and heart rate up before i start insanity. that one change worked like a charm and yesterday's workout was smooth sailing. i'm excited again about my workouts!!!"
B002QZ1RS6,A2DDV1L5TTN6SX,The Real McCoy,0/3,4.0,1333584000,2012-04-05 00:00:00,Tracking my Journy,"I'm a relatively small guy about 5'6 120pounds and I thought this would be a good way to start to define some body muscle. I have no intentions of following the diet plan as I do not wish to lose any wight, but I do want to develop muscles and increase endurance. Today was my first day trying the insanity work out. On the first day you just do a fitness test, but even that is a real rough work out. Honestly this thing is pretty tough. I mean I was exhausted after the first day and threw-up, but I'm really excited to see if it lives up to all the hype. I'll make updates every week until I finish the full 60 days."
B002QZ1RS6,A90USJ7VHSSF8,"E. Hester ""TheEman""",2/3,5.0,1333843200,2012-04-08 00:00:00,Best Workout I've had in years,"I am in very good shape, but felt it had been a while since I had my tail kicked by a workout so I looked into insanity. I purchased through amazon which is always a first class experience. Week one of the workout had me sweating and working harder than I had in a long time. I feel it paid for itself after one week , because it did what I needed it to do (Kick my A**). I am in Week 2 of month 2 now and the workouts are longer and more difficult, but month 1 prepares you well for it. My favorite exercise so far is the Squat Push Up. Least favorite is a warm up move called Mummy Kicks. Insanity will push you to the brink, but if you hang in there and dig deep, you will be rewarded with great results. This is not for beginners you should be in adequate shape at least to take this workout on. Only complaint I have is I wish they stretch the upper body some in warm ups, because you will be doing some push ups and other moves that work on the shoulders and triceps. Other than that 5 Stars! Highly Recommended!"
B002QZ1RS6,A2H4CFI36PFT82,gibby,1/1,5.0,1334016000,2012-04-10 00:00:00,insane,"this program is awesome, painful but awesome! very well put together and it works. Thanks so much Shawn for doing this for all of us."
B002QZ1RS6,ARJUJ6YRQRJJL,BookKitten,13/14,5.0,1334016000,2012-04-10 00:00:00,You can do it- even if you are overweight and out of shape.,"I wanted to write a review to comment on the difficulty of the Insanity DVDs.  A lot of people have said it's too high-impact, you won't be able to do this if you aren't in great shape, you'll get an injury, etc etc etc.  I'm going into my 2nd month, injury free and pain free.  I was out of shape and overweight when I started Insanity, and still am (but I'm improving).  I actually hadn't truly exercised for MONTHS before jumping into this program.  The key to doing these videos if you are struggling with your fitness level or injuries is modification.  I modify the heck out of some of these moves.  I rarely do any of the jumps, but modify them to teeny tiny jumps, squats, jogging in place (for jumping jacks), etc.  I have issues with both knee and back pain so I didn't want to risk injury, but still wanted an awesome work out.  And when I modify these DVDs, I get just that.  I am covered in sweat at the end but not in pain.<br /><br />If you know how to modify exercises to your fitness level, you'll be able to do this.  Each time I work out I get better and better at the moves and keeping up.  Some day I might even be able to do the jumps, but that is probably quite a ways in my future.  If you're overweight, out of shape, and worried about injury and DO NOT know how to modify things to still get a good workout, then this might not be for you.  But if you know what your body can handle, you should be able to tailor it to suit your needs."
B002QZ1RS6,AVT1JUAH8S2AU,Tommie Girl,2/2,5.0,1334102400,2012-04-11 00:00:00,Amazing!,A friend had my husband and me to try his fit test DVD and after that we were hooked.  We just knew we had to have it.  Never before would I have ever thought I would try a program so extreme. But its something about Insanity that is so addicting. Its tough but I can't help but be excited about the next workout. Nothing compares to it. I took a starting photo and then another at my 10 day mark.  I couldn't believe the difference in that little bit of time.  So this program delivers what it promises as long as you put in the hard work and eat right.  I can't imagine what my result will be at the end of the 60 days. I'm sure Insanity will be a part of our workouts for years to come.
B002QZ1RS6,A2GOP3SXMB376M,woodrush,1/1,5.0,1334102400,2012-04-11 00:00:00,insanity,this is a great way to loose weight and gain a ripped bod! my sons love it and just start out slow and build up to the level that they are working at. AAAAAAAAAAAAAAAa++++++++++++++++++
B002QZ1RS6,AXYERZ05ALX58,Amie,2/2,5.0,1334275200,2012-04-13 00:00:00,Wow!,"I ordered this for my fiance and let me tell you, I have watched parts of this DVD and watched him do it and this is definitely insane! He is a young and fairly in shape guy (works out daily) and he almost falls over after every work out! He is a week into the program and loves it. We did order from beachbody through amazon and had no issues with packaging or DVD's not working. Good luck to everyone who tries this workout! It is crazy!"
B002QZ1RS6,A377LIKT4NGLJR,313FoLife,3/3,5.0,1334361600,2012-04-14 00:00:00,Insane,"If you looking for a workout that will get you fit, if you stick with it than this is the one. You definately have to stay hydrated but trust doing this workout you gonna drink water unforced.<br />  Gonna tell the truth if you don't already workout starting cold turkey like me is gonna give you problems. Especially being 42 with a former knee injury. But once I adjusted I'm doing much better still getting a true hardcore workout but at my pace. When I finish the 60 days I'm gonna start it again since I should be a lil bit more advance and ready for what shocked me in the beginning.<br />  And for you fitness nuts that think no weights no gain. I have lost weight and built muscle in the 3 weeks I'm into the program already so it works if you have the drive."
B002QZ1RS6,A2VWJ3AMZGAJPD,ElleMarie,0/0,5.0,1334361600,2012-04-14 00:00:00,Amazing Product,"I highly recommend this product for anyone wanting to get in amazing shape. Fun working outs, easy to follow, and highly motivating. Seller shipped fast and was great to work with!"
B002QZ1RS6,A32B5GKA44XQ1C,ABS,6/6,4.0,1334448000,2012-04-15 00:00:00,Pros/Cons,"Since there are so many excellent, in-depth reviews out there, I figured I'd just provide a list of pros and cons to aid those who are considering insanity.<br /><br />Pros:<br /><br />1. Drastically improves cardio performance. The package includes a fit test through which you regularly track your progress. But even without the formal tracking sheet, you'll quickly recognize improvements day-to-day, and if you use a heart rate monitor, you'll find that your heart rate will stay lower and come down faster than it did in the early days.<br />2. No extra equipment.<br />3. Great lower body workout--you will build muscle (which, as I'm sure other reviewers have noted, shouldn't scare women away).<br />4. Shaun T. He seems like a genuinely friendly guy, and he provides solid advice throughout the workouts.<br /><br />And here's why I only gave 4 stars instead of 5.<br /><br />Cons:<br /><br />1. Harsh on your joints. I'm only 28, and I sometimes found myself needing to ice my ankles/knees (I've never had issues with these joints before). I bought inserts for my tennis shoes, and that seemed to help, but this is NOT a workout for someone with preexisting problems.<br />2. Music. It's horrendous. Recognizing this, the creators have thankfully included a handy ""no music"" option. Also, if you have the music on, it's difficult to hear the tips Shaun T provides. They should have used the P90x people.<br />3. Short-changes biceps/back. This is really a function of how difficult it is to involve the pulling muscles without any additional equipment. That said, the stability exercises are enough to make sure you shouldn't lose any muscle from these areas.<br />4. Shaun T's grammar. With a workout this intense, you don't want any distractions, and constant errors in subject-verb agreement (""hips is down""; ""legs is back"") make it tough to stay focused.<br /><br />Overall, I ""like"" P90x better than Insanity, but part of that is the fact that Insanity is much, much harder. But since you only get better by challenging yourself, it's probably good for P90x aficionados to shake things up from time to time."
B002QZ1RS6,A382BL1X4J5GXL,Wolfmn,3/3,4.0,1334448000,2012-04-15 00:00:00,Great progran but prerequisites apply,"I just completed the Insanity program today. I lost 6lbs and went from 18 percent body fat to 15. I previously completed P90x and had lost 15lbs from that program.<br /><br />Though I had better results with P90x, I had more to lose. I also plateaued on that program and felt that Insanity helped me break the barrier to get me to the next level.<br /><br />I recommend Insanity but would encourage doing a different program first in order to prepare yourself for the intensity of it. This has been mentioned in other reviews mainly to avoid bad form and to prevent injury. I agree with that but would also add to prevent the risk of giving up.<br /><br />These programs can improve self confidence, but can also decrease it if you don't finish the program. To me, that is as important as learning good form.<br /><br />A good analogy to this would be like taking an advanced college course. You wouldn't take a calculus course without first taking algebra, geometry, etc. If you did, you'd become lost and overwhelmed, with the end result of dropping out of the course. The same thing would apply here. That's why it's important to build up to Insanity by taking a ""prerequisite"" program first such as P90x, Supreme 90, or equivalent.<br /><br />Doing this would greatly increase your chances of completing this program, which will not only improve your over all health, but your self-worth as well."
B002QZ1RS6,A2XCEBGT9IW6MJ,Tori2717,1/1,4.0,1334448000,2012-04-15 00:00:00,Work out!,"Be prepared to sweat, have s sore back and gain some serious muscle with this workout series.  I dare say the reason why I haven't lost that much weight is because I'm gaining so much muscle tone. But it's been worth it so far - I'm on week 4."
B002QZ1RS6,A2LKJZV6X3WRXB,Loren,3/15,1.0,1334448000,2012-04-15 00:00:00,Missing a disc,The package received looked like a bootleg version of the real program. And was missing one dvd which was replaced by a duplicate of another. Just terrible. Obviously paid $120 to support some illegal operation. Pay the extra 30 bucks and get the real one.
B002QZ1RS6,A1UEQAXMYCMBA,ChrisM,8/8,5.0,1334534400,2012-04-16 00:00:00,Wasn't sure but took a chance...boy am I glad,"I am in my third week of insanity.  First let me say I am a 45 year old woman who works full time and is in school getting my masters.  I used to go to the gym but school has gotten in the way so over the past year I have gained 10 lbs and now had 20 extra lbs on my 5'2"" frame.  I needed a work-out program that I could do at home, so I bought this set.  I love it, I am so hooked that I now get up at 5am to get my workouts in.  This program is well designed, you can't do it all, even after 3 weeks I am still taking breaks to let my heart rate get back into target zone.  I can tell you I am building stamina and strength.  It feels like Shaun-T is in the room with you explaining what you need to do and encouraging you through it all.  I love the count-down timer so you know how much longer the set will last, this helps me give it my all when I want to quit but there are just 30 seconds left.  In the 3 weeks I have lost 5 lbs and an inch off my hips and 2 inches off my waist.  My core is stronger and I now can do 35 push-ups (I started with 7).<br />If you have bad knees or weak ankles this is not the program for you, there is lots of jumping.  If you want to burn calories, increase cardiovascular fitness, build core strength and tone forgotten muscles then this is the program for you."
B002QZ1RS6,AJO22U2YXCHH4,Ricardo Gonzalez Gonzalez,0/0,5.0,1334620800,2012-04-17 00:00:00,excellent,"excellent product, if the exercise is done correctly the results are almost immediate. Arrive fast and on time. Good experience."
B002QZ1RS6,A1OQF9I8M9VA4L,Timberbosco,12/25,1.0,1334620800,2012-04-17 00:00:00,Defective DVDs,The workouts on several disks from my first order jumped around in time (40 minutes remaining then BAM 22 minutes remaining then BAM 35 minutes remaining)  I was hoping the defective DVDs the first time I ordered this were just a fluke.  Apparently they weren't since the second set of disks had the same kind of issue.  Just go and order it straight from the team beachbody website.
B002QZ1RS6,A4X2B16BNLQL3,Warren Tom,3/4,5.0,1334707200,2012-04-18 00:00:00,It works.,"I just completed the sixty days and am very pleased with the results.  I have had two angioplasties and was getting overweight by about 15 pounds.  My first round was at about 30-40% of what they were doing on the dvd, I hope my second round will be at 40-50%. I should be in very trim shape in 4 more months. One reason I bought the dvds was that the exercises are relatively simple and do not require any equipment."
B002QZ1RS6,AGWFAMJS0R9TQ,JTY,6/6,5.0,1334793600,2012-04-19 00:00:00,Insanity  v P90x,"I have always been somewhat active but not in as fit as I would like to be I wanted to share some comments on Insanity having also done P90x.  I have found with Insanity the cardio emphasis has been helping me get the weight loss going much faster.  It's really about getting lean,strong and flexible whereas P90x involves more weight training with resistance bands, chinup bar and other tools. For me its much easier not to have to use all the equipment and just my body as the ""weight"". Depending on your goal both are excellent but  I find I'm still building muscle but am much leaner with Insanity.  I highly recommend Insanity if your goal is weight loss and overall cardio endurance and flexibility."
